Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - addAuthor = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NewManuscript/manuscriptAuthorsDetails/addAuthor),Chrome 65.0.3325.162,,2018-03-21 14:09:44,2018-03-21 14:09:44,0.006s,PASSED
click,Chrome 65.0.3325.162,,2018-03-21 14:09:44,2018-03-21 14:09:45,0.252s,PASSED
Statement - firstName = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NewManuscript/manuscriptAuthorsDetails/firstName),Chrome 65.0.3325.162,,2018-03-21 14:09:45,2018-03-21 14:09:45,0.010s,PASSED
setText,Chrome 65.0.3325.162,,2018-03-21 14:09:45,2018-03-21 14:09:45,0.231s,PASSED
Statement - lastName = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NewManuscript/manuscriptAuthorsDetails/lastName),Chrome 65.0.3325.162,,2018-03-21 14:09:45,2018-03-21 14:09:45,0.008s,PASSED
setText,Chrome 65.0.3325.162,,2018-03-21 14:09:45,2018-03-21 14:09:45,0.288s,PASSED
Statement - email = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NewManuscript/manuscriptAuthorsDetails/email),Chrome 65.0.3325.162,,2018-03-21 14:09:45,2018-03-21 14:09:45,0.006s,PASSED
setText,Chrome 65.0.3325.162,,2018-03-21 14:09:45,2018-03-21 14:09:46,1.292s,PASSED
Statement - affiliation = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NewManuscript/manuscriptAuthorsDetails/affiliation),Chrome 65.0.3325.162,,2018-03-21 14:09:46,2018-03-21 14:09:46,0.006s,PASSED
setText,Chrome 65.0.3325.162,,2018-03-21 14:09:46,2018-03-21 14:09:47,0.362s,PASSED
Statement - country = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NewManuscript/manuscriptAuthorsDetails/country),Chrome 65.0.3325.162,,2018-03-21 14:09:47,2018-03-21 14:09:47,0.004s,PASSED
click,Chrome 65.0.3325.162,,2018-03-21 14:09:47,2018-03-21 14:09:47,0.207s,PASSED
Statement - Canada = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NewManuscript/manuscriptAuthorsDetails/countryOption),Chrome 65.0.3325.162,,2018-03-21 14:09:47,2018-03-21 14:09:47,0.005s,PASSED
click,Chrome 65.0.3325.162,,2018-03-21 14:09:47,2018-03-21 14:09:47,0.170s,PASSED
Statement - SaveButton = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NewManuscript/manuscriptAuthorsDetails/Save),Chrome 65.0.3325.162,,2018-03-21 14:09:47,2018-03-21 14:09:47,0.005s,PASSED
click,Chrome 65.0.3325.162,,2018-03-21 14:09:47,2018-03-21 14:09:47,0.146s,PASSED
Statement - no = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(NewManuscript/manuscriptAuthorsDetails/no),Chrome 65.0.3325.162,,2018-03-21 14:09:47,2018-03-21 14:09:47,0.006s,PASSED
click,Chrome 65.0.3325.162,,2018-03-21 14:09:47,2018-03-21 14:09:48,0.722s,FAILED
